"Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,ESG_Score,Renewable_Energy_Percent,Ethical_Sourcing_Score,Circularity_Index,Employee_Welfare_Score"
"BRAND-4780,Brand_4780,China,2014,B,Organic Cotton,No,13.3,2116156.47,95888.34,Yes,3,265.06,Stable,Fair Trade,77.53,49.93,62.15,53.02,62.34"
"BRAND-4781,Brand_4781,Japan,2017,B,Vegan Leather,Yes,234.17,284811.2,10302.12,No,10,486.36,Stable,GOTS,65.13,58.39,38.37,40.73,87.29"
"BRAND-4782,Brand_4782,France,2011,B,Vegan Leather,No,132.28,3703198.68,29201.42,Yes,9,416.97,Growing,Fair Trade,88.07,51.06,38.24,44.03,78.08"
"BRAND-4783,Brand_4783,Australia,2022,B,Recycled Polyester,Yes,227.72,658704.79,23257.29,Yes,16,339.26,Stable,GOTS,55.35,51.32,56.57,73.21,79.71"
"BRAND-4784,Brand_4784,UK,2024,B,Recycled Polyester,No,341.26,335897.06,29445.39,Yes,5,135.2,Stable,,76.85,31.08,79.7,45.12,66.6"
"BRAND-4785,Brand_4785,Italy,2012,C,Organic Cotton,No,408.19,1112572.83,87568.97,No,9,283.65,Growing,,48.79,38.47,75.2,42.65,69.86"
"BRAND-4786,Brand_4786,Germany,2011,A,Hemp,Yes,246.27,3531193.15,91961.25,Yes,4,399.2,Stable,B Corp,75.06,97.69,69.7,43.15,67.77"
"BRAND-4787,Brand_4787,Japan,2017,B,Bamboo Fabric,No,335.38,222103.25,63590.54,No,6,328.02,Stable,GOTS,74.89,75.03,54.08,40.42,38.35"
"BRAND-4788,Brand_4788,Germany,2024,B,Vegan Leather,Yes,171.58,375262.43,13309.18,Yes,4,357.79,Stable,GOTS,97.15,15.58,76.14,77.54,44.52"
"BRAND-4789,Brand_4789,Germany,2021,D,Recycled Polyester,No,214.16,2211893.06,30917.42,No,13,283.49,Growing,,48.53,0.0,37.62,57.85,65.91"
"BRAND-4790,Brand_4790,France,2019,C,Organic Cotton,No,216.93,2171125.56,25952.33,Yes,16,33.39,Growing,,62.99,49.68,26.86,49.35,36.08"
"BRAND-4791,Brand_4791,USA,2023,A,Organic Cotton,No,140.13,2147282.53,7184.53,Yes,6,131.14,Stable,,84.34,67.66,65.62,55.59,66.13"
"BRAND-4792,Brand_4792,Australia,2024,B,Recycled Polyester,No,28.71,3673348.75,95219.6,No,12,181.75,Stable,Fair Trade,77.03,36.56,60.17,59.35,52.8"
"BRAND-4793,Brand_4793,Germany,2010,A,Tencel,Yes,420.98,2074438.87,26693.44,No,6,20.22,Declining,OEKO-TEX,74.7,70.48,88.24,40.05,66.71"
"BRAND-4794,Brand_4794,France,2010,B,Bamboo Fabric,No,421.09,1086635.25,57927.91,No,20,141.62,Growing,Fair Trade,57.66,49.31,72.84,27.21,70.89"
"BRAND-4795,Brand_4795,UK,2011,B,Hemp,Yes,297.41,4744026.48,65262.03,No,19,178.84,Declining,Fair Trade,63.14,44.41,99.71,81.77,36.41"
"BRAND-4796,Brand_4796,France,2020,A,Hemp,No,160.55,4819434.62,48503.18,Yes,10,339.99,Growing,B Corp,90.68,64.63,60.13,74.76,73.53"
"BRAND-4797,Brand_4797,Australia,2024,B,Hemp,Yes,388.86,1731843.26,70521.53,No,4,401.11,Declining,GOTS,71.23,36.3,78.76,62.56,60.36"
"BRAND-4798,Brand_4798,Brazil,2018,B,Organic Cotton,Yes,394.29,2135218.62,2398.41,Yes,18,240.21,Stable,OEKO-TEX,77.63,41.69,65.46,73.38,28.51"
"BRAND-4799,Brand_4799,Australia,2024,A,Hemp,No,136.79,1389257.8,6695.68,No,20,258.66,Declining,,70.27,62.74,94.87,93.29,60.17"
"BRAND-4800,Brand_4800,India,2021,B,Recycled Polyester,Yes,364.01,3893926.79,48378.29,No,5,31.45,Declining,Fair Trade,54.25,47.31,66.33,44.29,74.45"
"BRAND-4801,Brand_4801,Italy,2016,A,Recycled Polyester,Yes,316.19,1428312.35,53178.11,Yes,2,444.88,Stable,B Corp,86.01,89.99,85.38,32.6,61.1"
"BRAND-4802,Brand_4802,Brazil,2011,B,Vegan Leather,Yes,55.67,3350621.8,23372.21,No,11,487.58,Declining,,79.55,63.26,50.6,68.23,60.07"
"BRAND-4803,Brand_4803,Japan,2018,B,Organic Cotton,No,106.24,1105032.4,88420.95,No,10,189.44,Declining,GOTS,100.0,61.83,62.53,25.66,70.62"
"BRAND-4804,Brand_4804,Germany,2012,B,Vegan Leather,Yes,499.48,3562429.34,11871.55,Yes,7,399.95,Growing,GOTS,56.77,46.91,68.49,55.76,59.85"
"BRAND-4805,Brand_4805,France,2011,A,Hemp,Yes,157.6,4567301.15,92040.9,No,5,357.55,Declining,Fair Trade,84.34,67.24,92.74,49.03,63.46"
"BRAND-4806,Brand_4806,China,2020,C,Hemp,Yes,140.47,3598987.89,7689.82,No,4,127.19,Stable,OEKO-TEX,52.33,40.9,30.45,68.48,45.45"
"BRAND-4807,Brand_4807,Australia,2024,B,Recycled Polyester,No,492.88,4831623.12,92483.34,No,14,179.52,Declining,B Corp,74.36,54.21,64.01,45.35,59.19"
"BRAND-4808,Brand_4808,Australia,2020,B,Tencel,Yes,498.85,177860.44,24003.74,No,20,488.19,Declining,B Corp,86.65,27.84,63.4,79.0,100.0"
"BRAND-4809,Brand_4809,Australia,2023,C,Hemp,Yes,12.68,2386375.54,76422.78,No,20,307.98,Growing,Fair Trade,40.92,70.87,32.61,40.06,71.03"
"BRAND-4810,Brand_4810,Japan,2016,B,Organic Cotton,No,490.19,1768341.67,93305.47,No,17,85.87,Declining,OEKO-TEX,68.93,54.39,61.65,69.12,72.58"
"BRAND-4811,Brand_4811,France,2012,B,Bamboo Fabric,No,493.77,3847927.14,12341.34,Yes,8,408.7,Stable,B Corp,63.55,91.62,42.27,41.67,57.07"
"BRAND-4812,Brand_4812,China,2016,B,Recycled Polyester,Yes,436.88,3851100.86,13260.72,No,13,331.92,Declining,GOTS,61.47,100.0,28.05,65.97,61.29"
"BRAND-4813,Brand_4813,China,2011,B,Vegan Leather,Yes,163.9,1000100.17,24907.22,No,11,55.35,Growing,OEKO-TEX,77.78,64.79,65.28,34.71,64.12"
"BRAND-4814,Brand_4814,China,2013,B,Tencel,No,115.43,2822521.64,98776.28,Yes,6,90.89,Growing,Fair Trade,88.81,49.51,64.67,54.52,82.86"
"BRAND-4815,Brand_4815,Brazil,2023,B,Hemp,No,147.11,4308685.8,98840.16,Yes,17,499.31,Declining,B Corp,70.0,27.19,65.59,81.44,88.38"
"BRAND-4816,Brand_4816,Brazil,2020,B,Recycled Polyester,Yes,475.97,1201074.13,98032.87,Yes,1,497.73,Declining,B Corp,75.08,67.9,74.55,57.3,60.28"
"BRAND-4817,Brand_4817,France,2019,B,Hemp,No,466.62,484096.76,79789.58,No,13,48.47,Declining,,73.71,52.63,54.17,78.66,67.6"
"BRAND-4818,Brand_4818,France,2019,A,Vegan Leather,No,372.69,2758711.07,98831.59,No,2,493.87,Declining,B Corp,72.03,59.84,100.0,54.47,64.0"
"BRAND-4819,Brand_4819,France,2019,B,Hemp,No,192.42,801981.12,98952.3,Yes,15,110.29,Stable,,55.66,86.06,69.4,44.9,80.96"
"BRAND-4820,Brand_4820,Brazil,2014,A,Tencel,Yes,382.92,704443.7,66154.26,No,9,300.21,Stable,Fair Trade,88.63,29.86,93.16,58.44,75.97"
"BRAND-4821,Brand_4821,UK,2010,B,Organic Cotton,Yes,36.48,850066.73,9249.31,No,19,465.88,Growing,,76.43,27.67,39.76,67.37,66.47"
"BRAND-4822,Brand_4822,Brazil,2010,B,Vegan Leather,Yes,71.52,3445283.69,76501.36,No,6,342.59,Growing,GOTS,77.92,42.8,54.98,16.89,85.16"
"BRAND-4823,Brand_4823,India,2024,B,Organic Cotton,Yes,153.95,2558317.38,64160.96,No,9,179.22,Declining,Fair Trade,59.9,66.07,82.35,65.45,76.81"
"BRAND-4824,Brand_4824,Brazil,2011,B,Recycled Polyester,No,101.11,3151353.7,3902.97,No,6,411.22,Stable,GOTS,65.11,60.21,65.92,36.2,54.89"
"BRAND-4825,Brand_4825,China,2017,C,Tencel,No,197.65,1181663.14,89836.37,Yes,5,170.97,Declining,,69.36,28.29,50.68,31.23,68.14"
"BRAND-4826,Brand_4826,Germany,2015,C,Bamboo Fabric,No,321.72,4518130.68,15050.29,Yes,18,214.17,Growing,B Corp,48.99,64.64,36.9,65.77,65.0"
"BRAND-4827,Brand_4827,China,2016,B,Vegan Leather,Yes,89.88,2898102.23,92679.61,Yes,20,258.08,Growing,OEKO-TEX,46.68,21.57,83.2,81.77,51.21"
"BRAND-4828,Brand_4828,Japan,2021,B,Hemp,Yes,142.09,3376022.37,61530.28,No,16,309.98,Stable,,62.99,29.57,81.73,59.33,64.17"
"BRAND-4829,Brand_4829,UK,2022,B,Bamboo Fabric,Yes,73.12,910719.52,91687.35,No,14,434.0,Declining,Fair Trade,79.84,45.46,74.38,27.89,87.36"
"BRAND-4830,Brand_4830,Japan,2022,B,Recycled Polyester,No,439.12,4003122.71,33499.45,Yes,1,116.96,Growing,,62.2,35.82,61.07,41.59,86.61"
"BRAND-4831,Brand_4831,Brazil,2016,B,Bamboo Fabric,No,323.62,1774731.48,94520.03,No,11,290.3,Stable,GOTS,56.72,67.58,49.96,46.63,83.53"
"BRAND-4832,Brand_4832,Germany,2023,B,Recycled Polyester,Yes,321.51,470861.96,7368.82,Yes,3,134.45,Stable,OEKO-TEX,59.78,54.3,69.05,58.92,81.25"
"BRAND-4833,Brand_4833,Australia,2022,B,Recycled Polyester,Yes,473.01,456131.1,68600.52,Yes,1,259.48,Stable,GOTS,65.17,86.84,46.32,53.56,71.54"
"BRAND-4834,Brand_4834,India,2016,B,Vegan Leather,No,445.44,1598463.25,91068.55,No,19,281.24,Growing,B Corp,66.69,42.56,56.47,64.9,57.78"
"BRAND-4835,Brand_4835,USA,2011,A,Recycled Polyester,Yes,238.2,1719827.0,98436.57,Yes,16,304.67,Growing,B Corp,100.0,45.31,92.7,75.0,77.58"
"BRAND-4836,Brand_4836,Germany,2016,B,Hemp,No,155.09,829974.26,63801.2,Yes,20,237.49,Declining,,87.82,74.63,36.68,61.89,40.01"
"BRAND-4837,Brand_4837,Germany,2023,A,Vegan Leather,No,29.12,2309806.8,48005.82,Yes,6,416.66,Growing,Fair Trade,87.37,46.0,82.2,72.96,56.58"
"BRAND-4838,Brand_4838,UK,2024,A,Hemp,No,150.69,2996039.99,42545.43,No,10,222.54,Growing,Fair Trade,89.53,80.87,96.9,49.61,86.78"
"BRAND-4839,Brand_4839,Japan,2011,A,Bamboo Fabric,No,105.85,1082096.46,45164.66,Yes,6,304.54,Stable,OEKO-TEX,57.02,59.9,84.69,100.0,59.63"
"BRAND-4840,Brand_4840,France,2021,C,Tencel,No,140.58,4372140.56,55359.33,Yes,15,177.46,Stable,OEKO-TEX,53.66,0.0,77.17,66.06,78.88"
"BRAND-4841,Brand_4841,UK,2024,B,Tencel,No,31.11,4248870.43,28896.1,No,2,124.67,Growing,B Corp,55.4,73.91,61.66,68.68,61.83"
"BRAND-4842,Brand_4842,Japan,2017,A,Organic Cotton,Yes,352.83,2074505.27,13053.46,No,20,476.52,Stable,Fair Trade,92.02,68.08,58.37,90.15,77.35"
"BRAND-4843,Brand_4843,Brazil,2023,C,Organic Cotton,Yes,134.45,4869135.09,63345.39,Yes,18,336.07,Declining,B Corp,63.79,68.93,29.53,56.76,41.82"
"BRAND-4844,Brand_4844,Brazil,2020,C,Vegan Leather,Yes,316.71,4776868.87,27460.24,No,15,191.06,Growing,GOTS,53.23,5.96,70.67,42.09,89.62"
"BRAND-4845,Brand_4845,Japan,2011,B,Vegan Leather,Yes,174.1,2466818.29,91052.69,Yes,9,322.75,Stable,,65.54,33.41,62.76,81.13,49.03"
"BRAND-4846,Brand_4846,Japan,2011,B,Organic Cotton,No,304.51,4051545.88,87874.03,Yes,4,26.99,Stable,B Corp,68.42,35.05,57.44,82.3,44.85"
"BRAND-4847,Brand_4847,Germany,2012,B,Bamboo Fabric,Yes,224.18,184171.96,71966.98,Yes,4,63.96,Growing,GOTS,76.03,29.5,69.64,58.07,88.71"
"BRAND-4848,Brand_4848,USA,2022,A,Vegan Leather,Yes,121.37,325967.88,4403.26,No,10,346.57,Stable,Fair Trade,75.76,86.32,71.12,90.19,67.95"
"BRAND-4849,Brand_4849,Italy,2018,B,Bamboo Fabric,Yes,354.79,4045105.45,53174.52,No,11,210.17,Declining,B Corp,59.58,47.74,58.56,53.33,62.79"
"BRAND-4850,Brand_4850,UK,2022,A,Bamboo Fabric,No,330.73,4415215.07,91070.87,Yes,20,222.48,Growing,B Corp,82.28,47.2,99.04,73.65,94.65"
"BRAND-4851,Brand_4851,USA,2011,A,Organic Cotton,Yes,102.18,3388307.84,68299.26,Yes,10,89.48,Declining,,62.41,60.14,83.15,85.31,80.43"
"BRAND-4852,Brand_4852,UK,2014,B,Bamboo Fabric,Yes,104.55,1822897.25,81301.95,Yes,9,332.66,Stable,,69.66,60.52,86.13,56.97,60.36"
"BRAND-4853,Brand_4853,China,2016,B,Bamboo Fabric,No,116.26,3481839.09,68227.76,No,11,309.75,Declining,GOTS,82.3,0.0,68.14,64.14,65.72"
"BRAND-4854,Brand_4854,USA,2020,B,Tencel,No,386.16,604805.44,21811.58,No,3,169.4,Declining,B Corp,62.37,33.78,79.2,75.52,86.26"
"BRAND-4855,Brand_4855,Japan,2021,C,Vegan Leather,Yes,423.56,3053658.17,90304.34,Yes,17,354.4,Declining,B Corp,63.46,16.92,53.88,47.68,51.62"
"BRAND-4856,Brand_4856,Germany,2017,A,Tencel,Yes,330.4,4918676.05,27306.37,No,12,373.55,Growing,Fair Trade,80.88,56.81,81.99,38.72,92.54"
"BRAND-4857,Brand_4857,India,2024,B,Recycled Polyester,No,89.05,3420662.66,73116.79,No,10,184.24,Stable,B Corp,59.13,41.64,66.32,81.66,60.46"
"BRAND-4858,Brand_4858,Italy,2016,B,Organic Cotton,Yes,390.0,138368.52,79988.61,No,18,365.78,Stable,GOTS,66.23,48.34,51.6,61.14,53.18"
"BRAND-4859,Brand_4859,UK,2019,B,Bamboo Fabric,No,175.96,1769547.19,76409.4,No,2,450.98,Growing,Fair Trade,80.34,2.27,69.59,44.89,86.48"
"BRAND-4860,Brand_4860,Japan,2021,A,Organic Cotton,No,28.39,4012994.99,78911.97,No,3,322.2,Stable,GOTS,100.0,41.18,64.74,56.88,80.49"
"BRAND-4861,Brand_4861,China,2018,A,Vegan Leather,No,145.1,2064048.48,85472.98,Yes,10,252.85,Growing,,81.08,72.53,100.0,65.17,37.8"
"BRAND-4862,Brand_4862,Germany,2019,B,Organic Cotton,Yes,484.11,4754844.28,7073.79,No,4,335.99,Stable,OEKO-TEX,79.09,79.01,77.84,23.61,66.18"
"BRAND-4863,Brand_4863,Japan,2011,A,Organic Cotton,No,170.8,1046555.14,73607.6,No,6,241.73,Declining,Fair Trade,79.96,63.81,98.43,69.32,49.21"
"BRAND-4864,Brand_4864,Italy,2017,B,Organic Cotton,No,393.83,4201699.76,77160.67,No,3,75.92,Declining,Fair Trade,55.9,18.62,90.36,63.17,81.57"
"BRAND-4865,Brand_4865,Italy,2010,A,Vegan Leather,Yes,317.01,3602432.5,54053.84,No,18,435.29,Stable,OEKO-TEX,73.73,75.71,70.68,88.1,97.23"
"BRAND-4866,Brand_4866,Germany,2021,B,Hemp,Yes,78.44,3323973.62,95095.05,No,13,356.81,Growing,Fair Trade,71.55,63.93,62.01,50.62,77.14"
"BRAND-4867,Brand_4867,Japan,2020,B,Organic Cotton,Yes,180.93,1993367.87,50587.0,No,2,365.07,Growing,B Corp,76.82,45.42,38.68,82.54,55.09"
"BRAND-4868,Brand_4868,China,2018,C,Organic Cotton,No,244.92,4244360.14,66293.06,Yes,14,434.74,Stable,B Corp,73.75,3.45,54.32,54.11,83.13"
"BRAND-4869,Brand_4869,UK,2013,A,Hemp,Yes,152.05,4643856.27,48076.6,Yes,5,452.7,Declining,Fair Trade,77.7,68.98,81.93,57.78,67.14"
"BRAND-4870,Brand_4870,India,2023,B,Tencel,Yes,98.6,2486716.72,91508.94,No,19,390.21,Stable,GOTS,67.33,34.97,64.56,60.62,66.75"
"BRAND-4871,Brand_4871,France,2011,A,Bamboo Fabric,Yes,110.21,3847517.26,49517.58,No,17,119.85,Declining,Fair Trade,72.88,55.62,76.76,96.87,59.75"
"BRAND-4872,Brand_4872,UK,2022,C,Bamboo Fabric,No,86.67,2669384.81,56863.46,No,20,357.14,Stable,B Corp,53.58,49.5,33.46,30.21,69.78"
"BRAND-4873,Brand_4873,Italy,2020,A,Vegan Leather,Yes,129.57,4282475.18,48534.47,Yes,2,447.79,Declining,Fair Trade,67.2,81.84,78.16,64.9,66.79"
"BRAND-4874,Brand_4874,China,2022,A,Organic Cotton,Yes,185.74,925089.63,48095.53,Yes,3,99.89,Declining,B Corp,92.86,45.24,89.74,55.84,27.13"
"BRAND-4875,Brand_4875,France,2013,B,Vegan Leather,No,438.77,1780305.07,10539.02,No,4,362.01,Declining,OEKO-TEX,76.78,47.67,38.04,54.43,68.44"
"BRAND-4876,Brand_4876,India,2017,A,Tencel,Yes,466.47,2645188.5,4930.95,No,2,277.65,Declining,B Corp,71.69,82.73,76.69,66.66,65.66"
"BRAND-4877,Brand_4877,USA,2011,A,Organic Cotton,Yes,268.66,3898358.82,56582.84,No,18,184.96,Declining,GOTS,100.0,33.52,94.18,77.12,73.9"
"BRAND-4878,Brand_4878,Germany,2015,B,Tencel,Yes,207.8,290891.47,75526.15,Yes,12,81.25,Growing,GOTS,51.59,65.92,100.0,65.63,33.89"
"BRAND-4879,Brand_4879,Japan,2021,B,Organic Cotton,Yes,322.96,2059697.27,74820.01,No,7,208.75,Growing,,55.36,43.63,60.94,79.7,76.7"
"BRAND-4880,Brand_4880,USA,2014,B,Hemp,No,416.97,1907473.82,46807.51,Yes,1,157.24,Declining,OEKO-TEX,97.69,25.94,84.04,49.98,68.49"
"BRAND-4881,Brand_4881,France,2022,A,Bamboo Fabric,No,108.83,1277677.08,25561.03,No,18,326.24,Stable,,72.69,48.03,95.74,54.03,76.42"
"BRAND-4882,Brand_4882,Japan,2020,B,Organic Cotton,Yes,87.66,4220166.96,53173.44,No,3,128.35,Stable,,68.36,63.22,77.22,34.98,40.3"
"BRAND-4883,Brand_4883,Brazil,2014,A,Tencel,No,108.25,4305143.84,59328.32,Yes,12,498.52,Declining,GOTS,54.01,77.78,93.13,94.66,47.01"
"BRAND-4884,Brand_4884,India,2014,B,Organic Cotton,Yes,68.43,4990539.64,74336.06,Yes,5,343.95,Growing,OEKO-TEX,78.72,80.44,69.35,51.27,36.13"
"BRAND-4885,Brand_4885,China,2019,B,Bamboo Fabric,No,77.76,2770658.13,46039.94,Yes,14,146.05,Stable,GOTS,80.17,41.52,77.1,49.06,70.49"
"BRAND-4886,Brand_4886,UK,2020,C,Hemp,No,191.1,796056.52,40202.02,Yes,20,268.05,Stable,OEKO-TEX,55.58,26.28,58.81,67.13,62.13"
"BRAND-4887,Brand_4887,Brazil,2012,B,Tencel,Yes,307.69,3878766.83,1799.85,No,16,290.44,Growing,Fair Trade,69.9,40.99,67.04,77.14,65.55"
"BRAND-4888,Brand_4888,China,2015,C,Organic Cotton,No,127.23,2502309.32,19302.65,No,19,403.76,Stable,GOTS,66.97,22.01,77.81,41.16,44.33"
"BRAND-4889,Brand_4889,Germany,2012,B,Bamboo Fabric,No,461.76,4627235.05,35822.56,Yes,13,260.74,Growing,OEKO-TEX,75.84,43.22,57.46,78.73,47.43"
"BRAND-4890,Brand_4890,Australia,2018,C,Hemp,No,218.57,4448414.09,41115.9,No,3,202.44,Growing,,55.21,40.48,65.98,48.93,25.57"
"BRAND-4891,Brand_4891,Australia,2014,A,Hemp,No,229.68,2146058.26,59725.68,Yes,9,51.77,Growing,B Corp,90.78,64.0,83.7,83.61,45.13"
"BRAND-4892,Brand_4892,UK,2019,B,Tencel,No,228.36,517404.36,13819.39,No,18,265.49,Declining,B Corp,85.74,0.0,100.0,44.18,56.95"
"BRAND-4893,Brand_4893,Japan,2011,C,Hemp,No,469.59,4165492.63,2795.37,No,8,144.5,Declining,GOTS,66.55,31.86,33.11,69.71,57.83"
"BRAND-4894,Brand_4894,UK,2018,B,Hemp,No,117.32,4317755.84,23906.24,No,15,158.38,Growing,GOTS,68.75,32.04,100.0,55.85,66.85"
"BRAND-4895,Brand_4895,Italy,2016,B,Recycled Polyester,Yes,425.33,1031180.12,73946.93,No,17,177.76,Stable,Fair Trade,69.95,74.12,65.32,32.47,80.95"
"BRAND-4896,Brand_4896,France,2023,C,Vegan Leather,Yes,27.94,1014992.29,11512.59,No,7,412.4,Stable,GOTS,60.33,23.5,87.37,26.68,56.29"
"BRAND-4897,Brand_4897,USA,2019,B,Vegan Leather,No,44.08,1181473.59,7625.35,No,12,219.17,Stable,B Corp,65.35,52.99,90.9,40.14,76.31"
"BRAND-4898,Brand_4898,Germany,2010,A,Hemp,No,139.6,1165743.69,28894.03,Yes,10,371.12,Growing,B Corp,67.95,45.18,98.16,74.85,81.23"
"BRAND-4899,Brand_4899,Australia,2018,B,Recycled Polyester,Yes,163.39,4054187.71,2154.87,No,18,279.11,Declining,GOTS,96.19,70.95,56.9,16.14,87.55"
"BRAND-4900,Brand_4900,Italy,2013,A,Organic Cotton,Yes,353.26,476549.84,8017.49,No,10,409.58,Growing,Fair Trade,86.2,61.11,65.95,61.68,76.33"
"BRAND-4901,Brand_4901,Italy,2012,B,Tencel,No,261.07,1459704.97,4089.65,No,5,333.19,Declining,B Corp,86.02,50.67,69.04,59.94,69.25"
"BRAND-4902,Brand_4902,Germany,2014,C,Hemp,Yes,234.5,1531328.45,17345.79,No,1,376.51,Declining,GOTS,77.55,35.8,63.57,21.35,49.64"
"BRAND-4903,Brand_4903,China,2019,C,Bamboo Fabric,Yes,165.02,1857724.08,2912.85,Yes,4,154.49,Growing,GOTS,55.24,7.25,93.74,39.06,72.63"
"BRAND-4904,Brand_4904,France,2024,B,Organic Cotton,Yes,467.93,3037990.04,81410.84,No,14,262.5,Growing,B Corp,71.38,53.44,68.62,39.02,61.6"
"BRAND-4905,Brand_4905,UK,2013,B,Bamboo Fabric,No,108.36,1106925.46,8368.21,Yes,18,115.81,Stable,B Corp,86.56,59.67,40.87,56.05,91.4"
"BRAND-4906,Brand_4906,Japan,2015,C,Vegan Leather,No,447.53,3970027.64,92926.87,No,14,177.03,Stable,Fair Trade,53.13,13.35,58.61,84.33,69.55"
"BRAND-4907,Brand_4907,UK,2013,B,Tencel,No,402.52,3702185.93,36171.12,No,4,46.37,Growing,Fair Trade,81.55,20.86,41.59,76.5,65.28"
"BRAND-4908,Brand_4908,Australia,2019,A,Organic Cotton,Yes,454.8,2481355.42,73622.28,Yes,10,311.39,Stable,,100.0,53.55,65.89,47.79,92.07"
"BRAND-4909,Brand_4909,Germany,2012,B,Organic Cotton,Yes,483.95,3914092.97,5125.37,No,5,349.54,Growing,OEKO-TEX,87.93,55.46,82.11,38.41,59.8"
"BRAND-4910,Brand_4910,Germany,2010,B,Hemp,Yes,478.41,1119433.33,19945.09,No,13,152.87,Growing,OEKO-TEX,93.21,26.21,58.22,23.83,67.95"
"BRAND-4911,Brand_4911,India,2018,B,Recycled Polyester,No,156.51,1389518.13,35518.86,Yes,1,342.09,Growing,GOTS,75.28,35.37,62.75,47.43,100.0"
"BRAND-4912,Brand_4912,UK,2014,B,Bamboo Fabric,Yes,313.15,3412410.9,28038.54,Yes,13,338.17,Declining,,86.52,7.6,65.05,37.02,72.53"
"BRAND-4913,Brand_4913,Brazil,2017,B,Recycled Polyester,No,188.32,2272475.74,24633.19,No,17,487.24,Stable,B Corp,61.23,78.3,72.53,54.28,87.13"
"BRAND-4914,Brand_4914,Japan,2020,B,Organic Cotton,No,432.29,3027939.08,95066.02,Yes,9,168.17,Growing,,83.94,19.4,79.29,55.03,93.56"
"BRAND-4915,Brand_4915,France,2022,A,Organic Cotton,No,387.93,3349768.01,3183.8,No,20,461.09,Stable,Fair Trade,81.82,59.93,84.53,45.49,58.62"
"BRAND-4916,Brand_4916,USA,2021,A,Recycled Polyester,Yes,86.02,873925.86,40579.05,Yes,11,73.17,Declining,,76.35,47.23,100.0,45.91,83.45"
"BRAND-4917,Brand_4917,Australia,2015,A,Bamboo Fabric,Yes,365.1,1315690.51,10284.55,No,19,78.74,Growing,Fair Trade,91.74,76.37,72.22,41.12,62.34"
"BRAND-4918,Brand_4918,France,2020,B,Organic Cotton,Yes,381.02,1927500.08,33940.52,Yes,3,223.95,Stable,GOTS,63.92,30.57,83.24,44.75,100.0"
"BRAND-4919,Brand_4919,Germany,2020,B,Vegan Leather,No,195.16,3605692.25,38227.73,No,17,452.22,Growing,B Corp,69.19,49.35,41.42,83.72,92.54"
"BRAND-4920,Brand_4920,India,2022,B,Bamboo Fabric,Yes,268.09,2294173.83,80183.56,Yes,5,220.61,Growing,GOTS,73.43,10.63,63.17,65.36,80.64"
"BRAND-4921,Brand_4921,USA,2023,C,Organic Cotton,Yes,201.58,317282.14,83510.53,Yes,13,393.34,Growing,,56.56,5.35,65.13,65.63,85.76"
"BRAND-4922,Brand_4922,China,2024,B,Hemp,No,359.78,1025954.21,70921.74,Yes,5,320.55,Growing,,75.4,61.12,51.69,75.24,56.17"
"BRAND-4923,Brand_4923,USA,2024,C,Hemp,Yes,267.6,2464316.58,14932.51,Yes,3,486.37,Declining,,46.22,8.73,60.35,73.47,97.2"
"BRAND-4924,Brand_4924,Brazil,2012,B,Hemp,No,202.53,3828780.97,31130.77,Yes,11,429.74,Declining,OEKO-TEX,87.7,42.98,68.07,83.5,52.63"
"BRAND-4925,Brand_4925,China,2024,B,Recycled Polyester,No,468.29,3195975.81,69853.48,Yes,16,388.23,Growing,B Corp,72.7,70.25,60.92,66.77,74.92"
"BRAND-4926,Brand_4926,Japan,2023,A,Hemp,No,179.27,3007137.97,49611.5,Yes,16,29.43,Declining,B Corp,64.19,64.43,100.0,59.1,55.86"
"BRAND-4927,Brand_4927,UK,2010,B,Hemp,Yes,6.47,304985.51,89745.11,Yes,5,491.46,Stable,,59.48,33.38,79.22,43.18,82.63"
"BRAND-4928,Brand_4928,Australia,2010,B,Bamboo Fabric,Yes,285.62,4752859.26,60760.11,No,7,441.36,Stable,OEKO-TEX,68.48,13.05,100.0,38.52,97.67"
"BRAND-4929,Brand_4929,Brazil,2020,A,Vegan Leather,No,145.11,4644852.47,11742.94,No,15,438.31,Declining,,82.32,59.21,96.87,72.65,75.68"
"BRAND-4930,Brand_4930,Germany,2022,B,Hemp,Yes,273.79,4442711.76,21563.51,No,16,331.23,Declining,Fair Trade,80.22,77.53,58.49,52.78,73.36"
"BRAND-4931,Brand_4931,France,2010,C,Vegan Leather,Yes,127.04,4308620.07,92374.2,No,5,366.01,Growing,B Corp,61.42,33.43,70.68,27.8,66.07"
"BRAND-4932,Brand_4932,India,2020,C,Hemp,Yes,277.32,3084185.6,52470.01,Yes,7,177.36,Declining,OEKO-TEX,59.31,30.33,62.17,13.14,69.71"
"BRAND-4933,Brand_4933,Germany,2017,B,Tencel,Yes,337.08,4758347.17,67688.53,No,13,106.92,Declining,OEKO-TEX,81.85,36.45,67.09,97.95,62.29"
"BRAND-4934,Brand_4934,Australia,2017,B,Organic Cotton,No,464.15,4788088.73,17611.29,Yes,19,35.76,Declining,OEKO-TEX,61.16,60.58,52.42,35.28,95.77"
